Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme105717,realizador2,137 min,Dramas,1961,2
filme64446,realizador4,113 min,Stand-Up Comedy,1977,5
filme123121,realizador15,36 min,Thrillers,2010,1
filme43093,realizador19,39 min,Stand-Up Comedy,1960,2
filme126806,realizador7,228 min,Cult Movies,1988,5
filme67221,realizador4,38 min,Thrillers,2023,1
filme11220,realizador15,231 min,Thrillers,1964,3
filme46884,realizador3,142 min,Sci-Fi & Fantasy,1999,3
filme57246,realizador10,90 min,Anime Features,2016,2
filme133209,realizador6,90 min,Documentaries,1965,4
filme64790,realizador5,53 min,Sci-Fi & Fantasy,2007,5
filme107356,realizador10,32 min,Thrillers,2019,3
filme6384,realizador16,142 min,Anime Features,2000,3
filme38801,realizador17,38 min,Action & Adventure,1982,3
filme85453,realizador8,212 min,Cult Movies,1993,1
filme115035,realizador7,231 min,Dramas,1995,2
filme92596,realizador12,133 min,Stand-Up Comedy,1976,4
filme76775,realizador7,41 min,Dramas,1972,2
filme86659,realizador11,171 min,Stand-Up Comedy,2004,1
filme117559,realizador13,66 min,Sports Movies,1995,4
filme135694,realizador14,189 min,Stand-Up Comedy,1969,2
filme126587,realizador1,184 min,Stand-Up Comedy,1968,1
filme118421,realizador5,211 min,Anime Features,1998,3
filme121753,realizador2,86 min,Movies,1991,1
filme21061,realizador4,97 min,Comedies,1979,4
filme83099,realizador3,79 min,Anime Features,1962,5
filme48677,realizador6,114 min,Anime Features,2011,1
filme45585,realizador19,140 min,Cult Movies,1995,5
filme78833,realizador7,164 min,Independent Movies,1967,1
filme137591,realizador7,47 min,Sci-Fi & Fantasy,2004,1
filme17280,realizador9,227 min,Classic Movies,1993,3
filme57552,realizador2,173 min,LGBTQ Movies,1979,3
filme63008,realizador5,60 min,Classic Movies,2016,3
filme91610,realizador5,97 min,Classic Movies,1969,3
filme89387,realizador3,233 min,Sci-Fi & Fantasy,1983,1
filme60300,realizador7,50 min,Thrillers,1991,5
filme60731,realizador6,215 min,Horror Movies,1965,5
filme63557,realizador9,204 min,Romantic Movies,2015,3
filme2366,realizador14,141 min,LGBTQ Movies,1980,5
filme41576,realizador10,147 min,Action & Adventure,2003,4
filme132368,realizador7,161 min,Sports Movies,1989,4
filme110518,realizador9,140 min,Horror Movies,2007,5
filme114117,realizador2,193 min,Movies,1981,4
filme88486,realizador7,74 min,Romantic Movies,1966,1
filme116213,realizador19,182 min,Anime Features,1970,1
filme38955,realizador9,142 min,Horror Movies,2004,3
filme119079,realizador4,103 min,Sports Movies,1989,1
filme27140,realizador3,237 min,Dramas,2003,4
filme108017,realizador13,110 min,International Movies,2016,5
filme134330,realizador4,239 min,Documentaries,2004,4
filme94906,realizador3,76 min,Cult Movies,1963,4
filme63874,realizador4,167 min,Sports Movies,2021,3
filme83241,realizador19,209 min,Stand-Up Comedy,1969,5
filme29195,realizador5,240 min,Sci-Fi & Fantasy,1985,4
filme130901,realizador1,102 min,International Movies,2006,5
filme25042,realizador12,204 min,Stand-Up Comedy,2018,1
filme83480,realizador2,43 min,Romantic Movies,2021,2
filme109628,realizador3,64 min,Sports Movies,1962,4
filme108950,realizador18,119 min,Romantic Movies,1964,4
filme132334,realizador14,41 min,Stand-Up Comedy,2004,4
filme77447,realizador9,180 min,Children & Family Movies,1970,5
filme91328,realizador18,58 min,Movies,1961,3
filme132093,realizador6,217 min,Anime Features,1968,5
filme6993,realizador2,222 min,Independent Movies,1981,2
filme11192,realizador14,113 min,Thrillers,2003,4
filme131298,realizador14,220 min,International Movies,1972,5
filme146351,realizador7,167 min,Music & Musicals,1989,3
filme58847,realizador16,227 min,Dramas,2018,2
filme132052,realizador1,160 min,Horror Movies,2023,3
filme92876,realizador2,197 min,Stand-Up Comedy,2001,3
filme25905,realizador12,234 min,Stand-Up Comedy,1969,1
filme14092,realizador2,200 min,Cult Movies,1967,3
filme96264,realizador12,218 min,Romantic Movies,1964,2
filme68158,realizador4,49 min,Sports Movies,1985,2
filme75264,realizador6,58 min,Romantic Movies,1973,3
filme12962,realizador13,156 min,Movies,1978,4
filme74467,realizador4,35 min,Documentaries,1979,3
filme116217,realizador14,198 min,Classic Movies,1989,3
filme14080,realizador7,96 min,Sports Movies,1979,2
filme123080,realizador16,35 min,LGBTQ Movies,2003,5
filme9800,realizador6,177 min,Romantic Movies,1993,4
filme26496,realizador6,203 min,Music & Musicals,1963,4
filme130355,realizador19,201 min,Classic Movies,2006,1
filme55956,realizador5,228 min,Dramas,2022,1
filme130536,realizador12,126 min,Horror Movies,2007,2
filme71317,realizador3,220 min,International Movies,2023,4
filme121744,realizador18,167 min,Children & Family Movies,1974,5
filme83028,realizador11,112 min,LGBTQ Movies,1962,1
filme138182,realizador16,197 min,Independent Movies,1969,2
filme133199,realizador16,146 min,Thrillers,1982,4
filme135296,realizador13,91 min,Classic Movies,1975,4
filme33206,realizador10,63 min,LGBTQ Movies,2010,2
filme109913,realizador7,38 min,Sports Movies,2002,2
filme685,realizador19,82 min,Action & Adventure,1995,3
filme23705,realizador7,65 min,Music & Musicals,1978,4
filme57545,realizador18,198 min,Music & Musicals,2007,1
filme88849,realizador3,192 min,Classic Movies,1987,3
filme79390,realizador19,116 min,Thrillers,2001,2
filme118778,realizador4,188 min,Action & Adventure,1972,4
filme127510,realizador4,102 min,Horror Movies,1987,1
filme99001,realizador18,99 min,Action & Adventure,1963,4
filme36603,realizador2,74 min,Horror Movies,1963,3
filme45263,realizador3,78 min,Children & Family Movies,1980,1
filme95202,realizador10,85 min,International Movies,2001,4
filme149764,realizador19,134 min,Movies,1972,5
filme14307,realizador6,220 min,Thrillers,2003,4
filme104865,realizador19,182 min,Classic Movies,2006,4
filme90338,realizador3,94 min,Dramas,2007,3
filme33628,realizador11,192 min,Movies,1983,2
filme64965,realizador19,103 min,Movies,1991,5
filme49949,realizador16,147 min,Sports Movies,1982,3
filme41589,realizador17,194 min,Stand-Up Comedy,1979,1
filme27282,realizador11,99 min,Music & Musicals,1967,3
filme38417,realizador17,86 min,Comedies,1962,3
filme67804,realizador7,206 min,LGBTQ Movies,1960,1
filme108085,realizador1,204 min,Dramas,1999,2
filme134622,realizador9,150 min,Classic Movies,1986,2
filme20193,realizador15,56 min,Anime Features,1993,3
filme31909,realizador17,77 min,Sci-Fi & Fantasy,1991,1
filme145302,realizador11,100 min,International Movies,2003,5
filme78077,realizador13,148 min,Documentaries,2002,5
filme145881,realizador6,37 min,Cult Movies,2008,2
filme25743,realizador3,149 min,Dramas,1961,2
filme65316,realizador19,53 min,Cult Movies,2006,1
filme2533,realizador11,177 min,Anime Features,2001,3
filme135158,realizador1,201 min,Sports Movies,1999,3
filme125275,realizador10,31 min,LGBTQ Movies,1985,1
filme11701,realizador3,212 min,LGBTQ Movies,2015,4
filme15618,realizador16,77 min,International Movies,1973,4
filme109791,realizador11,34 min,Children & Family Movies,1975,5
filme60337,realizador4,79 min,Classic Movies,1968,2
filme89133,realizador5,215 min,Classic Movies,1987,4
filme126022,realizador4,88 min,Stand-Up Comedy,2015,3
filme3559,realizador11,50 min,Music & Musicals,1961,1
filme93784,realizador3,78 min,Sports Movies,1992,1
filme5666,realizador18,131 min,Classic Movies,2021,5
filme53654,realizador11,132 min,Romantic Movies,1963,3
filme87958,realizador8,159 min,LGBTQ Movies,2001,2
filme15993,realizador4,237 min,Stand-Up Comedy,1977,2
filme127546,realizador3,80 min,Action & Adventure,1993,3
filme26058,realizador15,88 min,Music & Musicals,2022,4
filme81894,realizador6,164 min,Romantic Movies,1999,5
filme77141,realizador10,172 min,Stand-Up Comedy,2015,1
filme21463,realizador13,90 min,Stand-Up Comedy,1993,1
filme63406,realizador7,54 min,Movies,1982,4
filme103039,realizador13,196 min,Dramas,1983,4
filme132033,realizador17,51 min,Anime Features,2000,1
filme17846,realizador6,150 min,Dramas,2008,2
filme61800,realizador8,224 min,Anime Features,2014,5
filme133633,realizador9,93 min,LGBTQ Movies,1965,2
filme8933,realizador7,199 min,Music & Musicals,2019,1
filme63888,realizador10,89 min,Thrillers,2010,2
filme63399,realizador11,105 min,Documentaries,1970,5
filme30002,realizador16,30 min,Classic Movies,1964,1
filme9160,realizador2,135 min,Action & Adventure,1970,1
filme13749,realizador7,229 min,Music & Musicals,1985,3
filme78861,realizador17,200 min,Dramas,1970,3
filme119323,realizador10,150 min,Sports Movies,1960,1
filme137522,realizador17,135 min,Children & Family Movies,2009,3
filme38439,realizador6,221 min,Classic Movies,1975,3
filme89036,realizador15,59 min,International Movies,1992,4
filme46367,realizador15,220 min,LGBTQ Movies,2005,4
filme67000,realizador1,220 min,Classic Movies,1963,5
filme1965,realizador9,184 min,Dramas,2018,3
filme75388,realizador18,57 min,Sci-Fi & Fantasy,2014,1
filme73698,realizador8,76 min,Dramas,1968,4
filme73156,realizador11,178 min,Romantic Movies,1999,5
filme3882,realizador14,158 min,Stand-Up Comedy,1981,5
filme96347,realizador14,158 min,Music & Musicals,1992,4
filme72414,realizador3,131 min,Music & Musicals,1976,3
filme96960,realizador12,33 min,International Movies,1985,2
filme146771,realizador19,60 min,Independent Movies,2018,1
filme138614,realizador19,192 min,Sports Movies,2010,1
filme97262,realizador17,154 min,Action & Adventure,1982,1
filme125026,realizador1,36 min,International Movies,1984,3
filme76566,realizador10,42 min,Independent Movies,2013,2
filme117894,realizador15,95 min,Thrillers,1963,2
filme104388,realizador2,137 min,International Movies,1967,2
filme129387,realizador18,230 min,Anime Features,2014,3
filme14536,realizador10,177 min,Documentaries,1989,1
filme90766,realizador11,185 min,Independent Movies,2016,2
filme60469,realizador9,203 min,Music & Musicals,2007,2
filme61204,realizador1,66 min,LGBTQ Movies,2006,3
filme64562,realizador16,152 min,Independent Movies,1973,3
filme128224,realizador5,43 min,Documentaries,1969,5
filme94189,realizador8,228 min,Children & Family Movies,1999,5
filme48821,realizador12,176 min,Cult Movies,1968,4
filme52365,realizador15,231 min,Music & Musicals,1991,1
filme114161,realizador2,126 min,Stand-Up Comedy,1986,2
filme103490,realizador3,199 min,Children & Family Movies,2010,1
filme34152,realizador13,229 min,Documentaries,1974,3
filme125917,realizador18,175 min,Comedies,1980,5
filme104394,realizador16,147 min,Comedies,1999,2
filme49532,realizador12,98 min,Music & Musicals,1993,3
filme50679,realizador10,167 min,Dramas,1960,2
filme22021,realizador8,156 min,Action & Adventure,1976,1
filme52919,realizador11,116 min,Classic Movies,1986,4
filme14285,realizador9,240 min,Independent Movies,1965,2
filme83066,realizador13,165 min,Independent Movies,2000,4
filme55357,realizador6,53 min,Documentaries,2008,3
filme29185,realizador16,217 min,Cult Movies,1984,3
filme82756,realizador18,143 min,Thrillers,2008,2
filme14568,realizador7,52 min,Sports Movies,1993,1
filme44306,realizador8,210 min,Action & Adventure,2012,2
filme1208,realizador11,151 min,Documentaries,2019,4
filme30280,realizador10,91 min,Sports Movies,1994,3
filme22994,realizador18,104 min,Horror Movies,1968,1
filme16069,realizador6,94 min,Comedies,1963,1
filme83401,realizador3,47 min,LGBTQ Movies,1982,4
filme44495,realizador12,75 min,International Movies,1973,4
filme59761,realizador8,231 min,Classic Movies,1968,2
filme119118,realizador7,183 min,Sci-Fi & Fantasy,2005,4
filme70518,realizador11,164 min,Classic Movies,1975,3
filme97693,realizador13,83 min,Sports Movies,2023,5
filme98524,realizador12,43 min,Sci-Fi & Fantasy,1994,2
filme87275,realizador14,219 min,Sci-Fi & Fantasy,2007,2
filme24432,realizador7,230 min,Romantic Movies,2018,1
filme101838,realizador1,111 min,Movies,1992,5
filme51616,realizador3,103 min,Dramas,2010,3
filme21520,realizador10,47 min,Children & Family Movies,1993,4
filme41969,realizador1,131 min,Music & Musicals,2015,4
filme5004,realizador3,198 min,Children & Family Movies,1980,4
filme15267,realizador11,46 min,Comedies,2014,2
filme31373,realizador2,170 min,Sci-Fi & Fantasy,1967,2
filme101827,realizador11,110 min,Sports Movies,1978,1
filme122610,realizador5,195 min,Horror Movies,1993,5
filme140230,realizador15,114 min,LGBTQ Movies,1982,4
filme119130,realizador11,49 min,Dramas,1994,3
filme24963,realizador18,240 min,Movies,2019,1
filme43023,realizador11,37 min,International Movies,2014,2
filme76635,realizador10,180 min,LGBTQ Movies,2016,5
filme117988,realizador11,158 min,Romantic Movies,1999,4
filme138380,realizador6,37 min,Action & Adventure,1991,5
filme65112,realizador2,103 min,Cult Movies,2023,5
filme123531,realizador9,106 min,International Movies,2004,3
filme52446,realizador13,45 min,Romantic Movies,2021,5
filme49745,realizador12,124 min,Sci-Fi & Fantasy,1995,1
filme112737,realizador18,232 min,Sports Movies,2020,1
filme46919,realizador8,30 min,Classic Movies,1976,3
filme131204,realizador6,122 min,LGBTQ Movies,1970,4
filme21949,realizador3,210 min,Thrillers,1973,4
filme94622,realizador8,239 min,Thrillers,1966,1
filme64019,realizador15,157 min,Independent Movies,2021,4
filme61427,realizador7,133 min,Action & Adventure,2005,5
filme116900,realizador10,187 min,Stand-Up Comedy,1979,4
filme134215,realizador1,129 min,Anime Features,2012,4
filme131484,realizador8,67 min,Independent Movies,1988,4
filme118454,realizador1,45 min,Dramas,2022,1
filme135788,realizador9,113 min,Anime Features,1989,5
filme38992,realizador17,138 min,Sports Movies,1995,1
filme143735,realizador15,210 min,Music & Musicals,1971,3
filme85142,realizador7,84 min,LGBTQ Movies,1965,4
filme145353,realizador4,186 min,Romantic Movies,1967,3
filme122612,realizador11,150 min,Dramas,1961,4
filme149228,realizador16,115 min,Dramas,1975,1
filme43200,realizador15,203 min,Action & Adventure,1984,4
filme146484,realizador19,133 min,Classic Movies,1990,3
filme97126,realizador15,190 min,Stand-Up Comedy,1989,3
filme137081,realizador11,168 min,Cult Movies,2003,3
filme74808,realizador18,150 min,Thrillers,1999,2
filme76032,realizador3,37 min,Movies,2015,1
filme32018,realizador7,158 min,Documentaries,2019,5
filme120720,realizador11,212 min,Anime Features,2017,1
filme74911,realizador13,129 min,Documentaries,2023,2
filme88465,realizador7,189 min,Sports Movies,1978,5
filme53924,realizador16,47 min,Sports Movies,2020,4
filme17494,realizador1,174 min,Stand-Up Comedy,1983,3
filme85371,realizador6,84 min,Dramas,2014,5
filme123214,realizador1,136 min,Comedies,1988,1
filme34921,realizador3,218 min,Children & Family Movies,1997,5
filme114149,realizador1,197 min,Movies,2020,1
filme16220,realizador7,57 min,Romantic Movies,1998,4
filme27556,realizador4,97 min,Action & Adventure,1981,3
filme89191,realizador16,209 min,Classic Movies,1975,5
filme94251,realizador14,215 min,Documentaries,1969,1
filme2409,realizador6,126 min,Comedies,1962,3
filme129036,realizador15,157 min,Movies,2022,2
filme94534,realizador7,30 min,Dramas,1998,4
filme37382,realizador9,156 min,Music & Musicals,1982,3
filme95819,realizador15,143 min,Cult Movies,1992,1
filme77145,realizador11,199 min,LGBTQ Movies,2019,4
filme112524,realizador1,164 min,Stand-Up Comedy,1988,5
filme109775,realizador1,145 min,Anime Features,1982,3
filme17983,realizador2,99 min,Music & Musicals,1990,2
filme5583,realizador11,191 min,Cult Movies,2020,3
filme142987,realizador19,140 min,Horror Movies,1971,5
filme5593,realizador9,77 min,Anime Features,1966,2
filme103609,realizador5,70 min,Stand-Up Comedy,1967,5
filme102716,realizador12,142 min,Stand-Up Comedy,1973,1
filme89120,realizador19,132 min,Dramas,1980,1
filme87291,realizador1,81 min,Thrillers,2009,5
filme15249,realizador5,159 min,Comedies,1990,3
filme51236,realizador17,145 min,Documentaries,1965,1
filme60994,realizador9,174 min,Dramas,1965,5
filme105683,realizador8,55 min,International Movies,1987,4
filme148142,realizador18,100 min,Classic Movies,1970,3
filme95537,realizador19,144 min,Music & Musicals,1998,5
filme15089,realizador9,34 min,Children & Family Movies,2022,3
filme125080,realizador7,213 min,Sci-Fi & Fantasy,2010,5
filme128444,realizador9,171 min,Classic Movies,2019,1
filme86679,realizador11,34 min,Sci-Fi & Fantasy,1967,2
filme107991,realizador19,208 min,Documentaries,2021,1
filme132346,realizador9,68 min,Classic Movies,1997,4
filme134463,realizador7,42 min,International Movies,1970,1
filme17260,realizador5,43 min,Dramas,1977,3
filme5044,realizador6,142 min,Romantic Movies,2000,4
filme101103,realizador12,151 min,Dramas,2011,4
filme117546,realizador19,85 min,International Movies,2014,1
filme110635,realizador17,210 min,LGBTQ Movies,1961,2
filme91580,realizador6,77 min,Movies,1990,3
filme32895,realizador2,56 min,LGBTQ Movies,2023,2
filme103312,realizador12,233 min,Sci-Fi & Fantasy,1994,4
filme42327,realizador1,99 min,International Movies,1983,4
filme115865,realizador9,194 min,Independent Movies,1998,2
filme140415,realizador9,144 min,Children & Family Movies,1996,3
filme6696,realizador10,234 min,Independent Movies,2000,5
filme91067,realizador2,177 min,Sports Movies,2021,5
filme61486,realizador14,35 min,Movies,2004,3
filme74549,realizador18,200 min,Sports Movies,1973,4
filme17007,realizador7,91 min,Sci-Fi & Fantasy,1998,4
