Filme,Realizador,Duração,Género,Ano lançamento,Rating
filme138803,realizador6,31 min,Comedies,1986,2
filme8604,realizador2,61 min,Comedies,2010,4
filme87554,realizador19,149 min,Music & Musicals,1994,3
filme42492,realizador13,35 min,International Movies,1990,5
filme48159,realizador12,59 min,Cult Movies,1995,4
filme137543,realizador10,96 min,International Movies,1969,5
filme91518,realizador10,160 min,Independent Movies,1991,5
filme4061,realizador6,60 min,LGBTQ Movies,1964,5
filme132024,realizador18,80 min,Romantic Movies,2001,5
filme35003,realizador13,169 min,Children & Family Movies,2007,5
filme82268,realizador6,153 min,Documentaries,2005,3
filme106168,realizador19,41 min,Children & Family Movies,1962,1
filme96174,realizador6,98 min,Sports Movies,2000,5
filme16170,realizador6,37 min,Classic Movies,2017,2
filme53982,realizador2,102 min,LGBTQ Movies,2013,3
filme99224,realizador2,62 min,Action & Adventure,1993,2
filme106293,realizador18,48 min,Horror Movies,2012,3
filme106336,realizador16,61 min,LGBTQ Movies,1967,1
filme2084,realizador18,197 min,Documentaries,1997,1
filme91354,realizador13,92 min,Anime Features,2013,2
filme109204,realizador3,117 min,Independent Movies,1976,5
filme114903,realizador3,100 min,International Movies,2005,5
filme1221,realizador2,169 min,Cult Movies,1971,3
filme19572,realizador5,140 min,Thrillers,1974,4
filme52367,realizador10,133 min,Classic Movies,1995,4
filme2434,realizador12,204 min,Romantic Movies,1993,1
filme138394,realizador8,78 min,Romantic Movies,1993,3
filme34776,realizador1,204 min,Dramas,2003,4
filme40287,realizador18,140 min,Classic Movies,2000,3
filme84150,realizador10,223 min,Classic Movies,1986,1
filme97729,realizador15,63 min,Horror Movies,1990,1
filme96060,realizador17,66 min,Comedies,2019,3
filme82115,realizador2,45 min,Action & Adventure,2009,2
filme67922,realizador11,50 min,Independent Movies,2020,3
filme63229,realizador1,87 min,LGBTQ Movies,2002,3
filme44129,realizador7,85 min,Sports Movies,1971,3
filme67542,realizador12,152 min,Anime Features,2007,5
filme94303,realizador7,199 min,Action & Adventure,1986,2
filme77572,realizador3,112 min,LGBTQ Movies,1975,4
filme145018,realizador4,133 min,International Movies,1969,4
filme71222,realizador6,81 min,Comedies,1986,4
filme51522,realizador4,164 min,Dramas,1981,5
filme61931,realizador8,195 min,Dramas,1973,5
filme45593,realizador8,189 min,Movies,2017,1
filme136783,realizador17,112 min,Horror Movies,2010,5
filme63187,realizador8,232 min,Cult Movies,1984,1
filme85950,realizador1,114 min,Sci-Fi & Fantasy,1972,5
filme146984,realizador3,129 min,Horror Movies,1962,3
filme30007,realizador12,138 min,LGBTQ Movies,2008,5
filme77501,realizador13,139 min,Stand-Up Comedy,1985,5
filme142926,realizador10,95 min,Stand-Up Comedy,1962,3
filme7621,realizador9,95 min,Romantic Movies,1968,3
filme128987,realizador17,145 min,Movies,1998,4
filme40297,realizador13,124 min,Thrillers,1997,1
filme136856,realizador11,72 min,Sports Movies,1960,3
filme42614,realizador6,48 min,International Movies,1980,5
filme140757,realizador16,147 min,Thrillers,2005,5
filme86561,realizador7,175 min,Classic Movies,1984,5
filme92237,realizador14,68 min,Action & Adventure,1971,5
filme131353,realizador1,199 min,Anime Features,1996,4
filme55886,realizador2,203 min,Horror Movies,1995,1
filme43823,realizador11,39 min,Sci-Fi & Fantasy,1965,1
filme39481,realizador6,89 min,Sports Movies,2008,1
filme138123,realizador7,52 min,Horror Movies,1998,1
filme127661,realizador12,94 min,Independent Movies,2003,3
filme79806,realizador2,196 min,Thrillers,2004,2
filme96699,realizador13,152 min,Classic Movies,2012,2
filme35103,realizador11,182 min,Cult Movies,1979,2
filme60801,realizador6,144 min,Thrillers,2015,5
filme115853,realizador17,128 min,Dramas,1987,4
filme34433,realizador16,175 min,Dramas,2019,3
filme59819,realizador13,50 min,Children & Family Movies,1996,3
filme60067,realizador9,84 min,Sci-Fi & Fantasy,2011,2
filme109316,realizador6,132 min,Anime Features,1993,3
filme149914,realizador6,109 min,Music & Musicals,1974,3
filme20900,realizador6,175 min,Anime Features,2022,2
filme63895,realizador13,235 min,Movies,1967,3
filme42491,realizador3,69 min,Classic Movies,1994,4
filme50724,realizador19,177 min,LGBTQ Movies,1989,5
filme93165,realizador17,172 min,Action & Adventure,2001,4
filme90979,realizador19,136 min,Cult Movies,1960,1
filme105815,realizador17,188 min,Documentaries,1994,3
filme115606,realizador9,228 min,Thrillers,2001,1
filme113702,realizador3,173 min,Sci-Fi & Fantasy,2016,5
filme106886,realizador13,149 min,Stand-Up Comedy,1968,3
filme15872,realizador7,88 min,Documentaries,2001,5
filme20490,realizador8,65 min,Horror Movies,2016,4
filme130193,realizador18,59 min,Horror Movies,1972,1
filme33199,realizador16,184 min,LGBTQ Movies,1975,5
filme107484,realizador7,213 min,Movies,1998,2
filme72507,realizador13,129 min,Sports Movies,1987,2
filme26958,realizador14,50 min,Cult Movies,1989,3
filme32124,realizador14,119 min,Sci-Fi & Fantasy,1990,2
filme108978,realizador19,193 min,Horror Movies,1977,5
filme35883,realizador8,101 min,Movies,1970,5
filme2603,realizador5,108 min,LGBTQ Movies,1962,3
filme59906,realizador10,41 min,Classic Movies,2023,4
filme69185,realizador8,170 min,LGBTQ Movies,1960,4
filme142581,realizador7,206 min,Thrillers,2019,3
filme78716,realizador6,128 min,Cult Movies,1976,4
filme35742,realizador9,93 min,Music & Musicals,1972,2
filme60703,realizador5,159 min,Anime Features,1975,4
filme3985,realizador5,34 min,LGBTQ Movies,1963,5
filme52966,realizador1,86 min,Anime Features,1998,1
filme130728,realizador9,68 min,Children & Family Movies,1980,5
filme41671,realizador10,149 min,Dramas,2003,1
filme65187,realizador14,167 min,International Movies,1968,1
filme43785,realizador7,101 min,Independent Movies,1997,4
filme106359,realizador3,53 min,Sports Movies,2005,5
filme141709,realizador13,147 min,International Movies,2005,2
filme86667,realizador16,198 min,Action & Adventure,1968,5
filme116178,realizador16,36 min,LGBTQ Movies,1967,5
filme55906,realizador6,149 min,Sports Movies,2015,4
filme111792,realizador10,134 min,Documentaries,2011,3
filme130366,realizador4,94 min,Anime Features,1999,3
filme80093,realizador11,145 min,Anime Features,2008,1
filme147644,realizador2,82 min,LGBTQ Movies,2005,2
filme105458,realizador1,209 min,Horror Movies,1993,1
filme30959,realizador7,104 min,International Movies,1979,3
filme6830,realizador17,223 min,Comedies,1980,2
filme138947,realizador18,150 min,Music & Musicals,2012,5
filme129033,realizador4,173 min,Dramas,1976,4
filme99885,realizador6,154 min,Sports Movies,2020,5
filme132952,realizador14,64 min,Action & Adventure,1995,1
filme101870,realizador9,87 min,Dramas,1972,5
filme26437,realizador5,46 min,Independent Movies,2010,3
filme147818,realizador5,74 min,International Movies,2002,2
filme113938,realizador18,166 min,Classic Movies,2004,1
filme56460,realizador9,177 min,Classic Movies,1976,2
filme49988,realizador10,170 min,Classic Movies,1997,4
filme89917,realizador10,151 min,Stand-Up Comedy,2021,1
filme32042,realizador17,75 min,Dramas,1990,1
filme149421,realizador6,150 min,Stand-Up Comedy,1961,5
filme81880,realizador10,177 min,Sci-Fi & Fantasy,2004,3
filme122634,realizador4,98 min,Horror Movies,1979,3
filme59102,realizador11,146 min,Children & Family Movies,2002,1
filme92582,realizador13,66 min,Sports Movies,1983,2
filme138951,realizador3,239 min,Sci-Fi & Fantasy,1977,1
filme120770,realizador12,181 min,Cult Movies,1966,4
filme86662,realizador9,129 min,Children & Family Movies,2022,4
filme66513,realizador3,104 min,Action & Adventure,2012,1
filme99982,realizador18,85 min,Stand-Up Comedy,2001,5
filme101578,realizador1,34 min,LGBTQ Movies,2004,3
filme70013,realizador16,30 min,Music & Musicals,1996,4
filme74195,realizador16,86 min,Cult Movies,2022,5
filme17626,realizador13,85 min,Romantic Movies,1978,3
filme110480,realizador13,180 min,LGBTQ Movies,1995,2
filme48816,realizador8,72 min,Horror Movies,1963,2
filme20349,realizador5,234 min,Classic Movies,1992,4
filme60987,realizador10,217 min,Sports Movies,2021,3
filme456,realizador15,110 min,Independent Movies,2010,3
filme36044,realizador15,227 min,Music & Musicals,2004,2
filme118566,realizador17,146 min,Independent Movies,1996,5
filme1963,realizador17,172 min,Thrillers,1987,3
filme102119,realizador7,156 min,Children & Family Movies,2015,4
filme75920,realizador14,112 min,Horror Movies,1978,5
filme110085,realizador18,71 min,Stand-Up Comedy,1966,5
filme103160,realizador16,206 min,Anime Features,1979,3
filme138119,realizador8,172 min,Sci-Fi & Fantasy,1978,1
filme24260,realizador19,225 min,Romantic Movies,1972,1
filme149365,realizador14,188 min,International Movies,2011,4
filme145862,realizador17,46 min,Thrillers,2022,1
filme40340,realizador19,212 min,Horror Movies,1968,3
filme108342,realizador6,147 min,Horror Movies,1989,1
filme108537,realizador2,205 min,LGBTQ Movies,2009,3
filme135505,realizador5,146 min,Thrillers,1966,4
filme56207,realizador2,60 min,Anime Features,1988,5
filme32547,realizador19,223 min,LGBTQ Movies,1990,2
filme99890,realizador8,215 min,Cult Movies,1964,4
filme131329,realizador13,168 min,Action & Adventure,1966,5
filme52233,realizador9,179 min,Romantic Movies,2009,2
filme81698,realizador4,131 min,Romantic Movies,2021,1
filme141547,realizador7,68 min,LGBTQ Movies,1979,5
filme23088,realizador14,133 min,Classic Movies,2009,3
filme7956,realizador3,144 min,Action & Adventure,1975,4
filme40960,realizador6,196 min,LGBTQ Movies,2020,1
filme115958,realizador3,47 min,Stand-Up Comedy,1966,5
filme63693,realizador13,142 min,Action & Adventure,1971,2
filme422,realizador14,193 min,Music & Musicals,1985,2
filme121611,realizador1,109 min,Sci-Fi & Fantasy,2018,3
filme134849,realizador14,33 min,Anime Features,1989,1
filme106557,realizador17,69 min,Anime Features,1979,1
filme119303,realizador18,71 min,Horror Movies,2022,1
filme119962,realizador18,208 min,Sci-Fi & Fantasy,1973,2
filme73285,realizador15,42 min,Independent Movies,2005,4
filme105323,realizador6,78 min,Stand-Up Comedy,1970,2
filme34436,realizador13,121 min,Sports Movies,1963,1
filme130966,realizador19,132 min,Stand-Up Comedy,2006,4
filme73611,realizador8,36 min,Stand-Up Comedy,1990,4
filme147513,realizador8,234 min,Stand-Up Comedy,1976,3
filme31161,realizador19,68 min,International Movies,1966,5
filme95768,realizador3,100 min,Cult Movies,1977,5
filme94893,realizador13,100 min,Horror Movies,1962,2
filme143766,realizador14,148 min,Movies,1986,5
filme107330,realizador1,42 min,Stand-Up Comedy,1988,2
filme47492,realizador18,47 min,Independent Movies,1969,1
filme118838,realizador7,171 min,Documentaries,1985,1
filme51467,realizador13,228 min,Classic Movies,2010,5
filme49417,realizador16,178 min,LGBTQ Movies,1967,1
filme81799,realizador17,194 min,Romantic Movies,2018,1
filme86779,realizador3,56 min,Dramas,1979,2
filme44985,realizador8,115 min,Romantic Movies,1971,4
filme115556,realizador11,111 min,Dramas,2019,5
filme58395,realizador7,66 min,Stand-Up Comedy,1994,2
filme83154,realizador15,69 min,Action & Adventure,2020,1
filme34430,realizador1,66 min,Anime Features,1992,1
filme86545,realizador7,182 min,Sci-Fi & Fantasy,1992,5
filme110732,realizador4,221 min,Anime Features,2007,3
filme22673,realizador5,209 min,Classic Movies,2017,1
filme82190,realizador2,134 min,Dramas,1964,4
filme34598,realizador10,105 min,Romantic Movies,1993,3
filme46782,realizador4,106 min,Documentaries,1973,2
filme75941,realizador14,139 min,Children & Family Movies,2019,3
filme73528,realizador11,205 min,Sports Movies,2012,3
filme92959,realizador1,216 min,Stand-Up Comedy,1993,5
filme67780,realizador5,37 min,Children & Family Movies,2002,3
filme93671,realizador18,61 min,Stand-Up Comedy,1976,2
filme53172,realizador13,230 min,Comedies,2012,5
filme85210,realizador17,139 min,Thrillers,2012,1
filme32387,realizador14,122 min,Action & Adventure,1973,4
filme51498,realizador14,116 min,Stand-Up Comedy,1970,2
filme123345,realizador6,44 min,Documentaries,2020,3
filme149465,realizador3,123 min,Comedies,2007,4
filme13012,realizador12,197 min,Independent Movies,1968,2
filme55103,realizador6,114 min,Music & Musicals,2019,5
filme57288,realizador14,108 min,Action & Adventure,1973,5
filme6428,realizador19,152 min,Music & Musicals,2004,5
filme42550,realizador18,145 min,LGBTQ Movies,1963,1
filme93318,realizador6,228 min,Independent Movies,2013,3
filme114235,realizador1,166 min,Sci-Fi & Fantasy,2018,2
filme130860,realizador14,86 min,Anime Features,1977,2
filme108709,realizador1,142 min,Movies,1974,4
filme100577,realizador2,43 min,Music & Musicals,1976,5
filme66443,realizador15,110 min,Romantic Movies,2023,5
filme7550,realizador15,141 min,Cult Movies,1962,5
filme33137,realizador10,140 min,Documentaries,1980,4
filme93594,realizador14,35 min,Stand-Up Comedy,2008,1
filme104005,realizador3,85 min,Music & Musicals,2006,1
filme111085,realizador18,136 min,Children & Family Movies,2018,4
filme25698,realizador17,111 min,Music & Musicals,2023,2
filme122173,realizador4,137 min,Documentaries,1967,5
filme147098,realizador11,80 min,Movies,2019,4
filme14604,realizador6,123 min,Sci-Fi & Fantasy,1974,2
filme123083,realizador7,198 min,Dramas,1985,5
filme144474,realizador15,170 min,Action & Adventure,2019,4
filme33270,realizador12,82 min,Sci-Fi & Fantasy,2022,3
filme122464,realizador3,123 min,Romantic Movies,1992,5
filme86804,realizador4,219 min,Romantic Movies,1986,5
filme124493,realizador5,140 min,Dramas,1978,2
filme6101,realizador13,104 min,International Movies,1990,1
filme5895,realizador10,171 min,Children & Family Movies,1980,4
filme33454,realizador8,182 min,Romantic Movies,1962,2
filme80911,realizador16,70 min,Sports Movies,2014,3
filme93442,realizador8,129 min,International Movies,1993,3
filme12704,realizador9,194 min,Sci-Fi & Fantasy,2013,3
filme128099,realizador4,215 min,Comedies,1972,1
filme10395,realizador13,204 min,Documentaries,1995,4
filme102334,realizador1,137 min,Dramas,1987,4
filme49223,realizador10,172 min,Documentaries,2000,4
filme107418,realizador10,89 min,Cult Movies,1980,4
filme65018,realizador11,118 min,Sci-Fi & Fantasy,2001,4
filme126045,realizador17,212 min,Cult Movies,1977,1
filme138716,realizador11,229 min,Stand-Up Comedy,2021,1
filme133469,realizador8,92 min,Romantic Movies,2003,2
filme143326,realizador16,213 min,Stand-Up Comedy,2001,5
filme64399,realizador9,228 min,Movies,1984,4
filme1854,realizador11,190 min,Music & Musicals,2008,1
filme66966,realizador11,51 min,Sports Movies,1997,1
filme15469,realizador11,231 min,Cult Movies,1985,2
filme72639,realizador19,104 min,Romantic Movies,2001,4
filme123934,realizador9,73 min,LGBTQ Movies,1967,2
filme132017,realizador6,239 min,Anime Features,1997,1
filme134796,realizador3,222 min,Movies,2022,4
filme111241,realizador1,216 min,Horror Movies,1980,1
filme87532,realizador16,93 min,Cult Movies,1979,2
filme118680,realizador11,63 min,LGBTQ Movies,2014,4
filme64860,realizador11,200 min,Movies,1981,2
filme56433,realizador5,86 min,Anime Features,2018,1
filme14747,realizador5,200 min,Stand-Up Comedy,1975,2
filme73790,realizador11,154 min,Independent Movies,1967,1
filme62450,realizador6,132 min,Music & Musicals,1991,2
filme149251,realizador12,199 min,International Movies,2017,2
filme83161,realizador7,105 min,Anime Features,1979,4
filme27980,realizador16,129 min,Comedies,2010,3
filme90893,realizador7,187 min,Stand-Up Comedy,2007,2
filme61357,realizador13,83 min,Sci-Fi & Fantasy,2016,3
filme126762,realizador9,45 min,Anime Features,1964,3
filme7032,realizador14,229 min,International Movies,1977,2
filme43057,realizador15,103 min,LGBTQ Movies,1992,2
filme48760,realizador11,198 min,Music & Musicals,1972,3
filme88440,realizador9,104 min,Sci-Fi & Fantasy,2001,1
filme4825,realizador17,133 min,Documentaries,1997,4
filme57075,realizador15,150 min,Sci-Fi & Fantasy,1999,2
filme46593,realizador7,137 min,Documentaries,2021,5
filme98239,realizador15,95 min,Dramas,1983,2
filme4365,realizador5,181 min,Stand-Up Comedy,2020,1
filme61402,realizador4,57 min,Independent Movies,2010,4
filme11656,realizador14,79 min,Children & Family Movies,1971,2
filme69780,realizador2,157 min,Action & Adventure,2018,4
filme149215,realizador14,203 min,Thrillers,2000,1
filme114469,realizador9,108 min,Movies,1973,2
filme52260,realizador14,83 min,Cult Movies,1976,1
filme141225,realizador3,146 min,Sports Movies,2008,5
filme123180,realizador4,233 min,Comedies,1973,4
filme100796,realizador16,205 min,Children & Family Movies,1978,2
filme35061,realizador16,178 min,Independent Movies,1995,3
filme147694,realizador7,63 min,Romantic Movies,1985,5
filme88525,realizador18,144 min,Dramas,1997,4
filme82481,realizador5,143 min,Documentaries,1990,4
filme125912,realizador18,196 min,Dramas,1984,5
filme40726,realizador9,134 min,Comedies,2022,5
filme32521,realizador11,237 min,International Movies,1999,5
filme87393,realizador12,154 min,Anime Features,2022,4
filme36984,realizador15,134 min,Comedies,1962,1
